DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
1977-10-01 14:56:29,mobile,00:18:22,1830,4503
1971-06-11 05:32:40,desktop,12:59:28,459,5471
2016-02-26 23:23:23,mobile,09:58:02,234,4831
2018-11-13 14:11:32,desktop,12:50:40,709,8228
2010-10-30 19:31:12,desktop,12:39:01,1635,3371
1982-10-19 09:04:06,web application,02:23:04,2341,3201
2011-05-10 18:42:06,web application,05:03:05,2190,4199
2002-03-17 22:30:04,web application,10:42:59,1590,1601
1988-07-07 01:37:26,mobile,23:07:05,1247,1442
1999-02-11 21:37:20,web application,00:58:06,3412,7407
1988-05-27 11:00:23,desktop,07:42:59,2337,4069
1991-09-09 16:49:04,desktop,08:27:14,2021,723
1998-05-14 14:26:26,web application,00:37:50,455,6565
2012-12-22 00:00:21,desktop,05:45:44,2276,5541
2019-12-12 05:10:20,web application,17:24:47,2969,966
1992-06-08 22:37:03,desktop,13:35:23,1126,4389
2016-08-08 11:14:02,mobile,01:18:30,2047,3573
1995-08-14 18:50:02,web application,22:23:04,3260,5082
2018-12-15 20:30:26,desktop,13:25:36,1502,875
1999-06-23 22:31:12,desktop,06:55:17,2130,7135
1989-06-08 21:35:33,web application,22:37:45,2336,3329
2019-09-07 13:22:53,desktop,10:59:40,936,52
1982-04-24 21:42:03,web application,22:33:46,521,6419
2003-04-04 19:29:05,web application,06:16:54,3251,6821
1975-04-27 03:05:16,mobile,16:06:58,832,6209
2004-07-14 15:51:13,web application,14:58:51,1936,3063
1981-09-17 13:33:49,web application,13:52:49,398,1452
2011-05-31 20:32:53,web application,23:13:26,2190,6061
2000-11-27 00:01:45,mobile,05:05:22,2211,7854
1979-08-29 14:00:02,desktop,08:57:16,1520,4774
2006-06-20 14:16:23,mobile,22:52:21,1245,7011
1983-12-03 20:22:37,mobile,10:27:22,2579,6931
1982-02-13 03:03:40,mobile,03:16:51,2727,1711
2021-09-29 20:21:31,desktop,01:13:16,1847,1079
1976-01-29 01:38:22,desktop,04:39:12,2422,6809
1990-05-29 18:29:34,desktop,13:19:02,1976,3679
1975-12-30 03:56:45,desktop,00:55:14,508,5973
2011-12-18 00:19:57,web application,07:14:50,836,2078
2013-11-30 17:41:38,web application,17:11:18,1151,3467
1983-02-05 13:10:25,web application,20:36:09,2958,5803
1989-11-27 00:55:40,web application,23:58:20,2392,4456
2013-07-10 21:42:22,web application,15:38:28,2937,8157
1990-04-21 05:27:56,mobile,03:50:45,1412,8618
2022-12-03 21:38:06,web application,15:47:14,1666,1775
2004-04-10 16:00:57,web application,05:55:09,2523,5420
2011-04-12 01:44:01,mobile,07:28:51,3026,5171
1992-11-04 00:53:14,mobile,22:19:00,2603,3242
1995-07-13 14:07:37,web application,23:23:33,944,743
2018-11-12 22:24:16,desktop,02:35:02,2474,5636
2017-03-28 20:18:31,mobile,14:48:21,2271,1275
2023-07-10 19:25:11,mobile,06:17:38,2386,1342
1977-02-07 05:42:24,web application,11:52:25,1637,6735
1984-05-15 22:49:03,desktop,21:20:40,3398,3195
2009-07-24 03:49:21,desktop,17:56:56,238,8719
2020-01-05 09:56:51,web application,05:47:11,1498,4327
1974-10-27 20:13:47,mobile,12:06:40,2099,5300
2018-03-06 16:27:48,web application,02:34:25,1225,6607
1971-03-04 13:37:02,desktop,12:05:42,1286,6732
1975-07-13 10:28:51,mobile,19:57:07,2632,3521
1983-03-17 23:56:38,desktop,03:24:12,2170,7601
2019-11-22 20:44:11,mobile,07:09:21,1887,2427
1999-03-23 04:39:11,desktop,17:29:58,1295,2880
1977-08-25 05:44:05,mobile,05:20:43,112,3314
1984-01-10 02:47:04,mobile,07:28:05,2883,8398
1990-11-20 23:51:59,web application,17:12:35,987,3904
2022-11-09 10:11:20,desktop,14:38:09,3065,3748
2011-09-04 16:37:59,desktop,08:58:36,2005,4785
1988-02-16 18:58:00,mobile,00:37:03,1877,4320
1976-04-18 02:54:25,desktop,10:03:13,73,4739
1977-03-31 16:50:35,mobile,01:00:24,1480,8682
1999-10-01 22:34:01,web application,18:02:02,1290,5498
2006-04-27 09:17:34,mobile,11:18:15,1848,2946
1997-01-07 03:39:46,desktop,01:52:12,193,5044
1995-01-27 17:04:28,mobile,10:26:16,2255,96
2001-06-25 17:12:09,mobile,00:12:18,852,4237
1977-09-12 04:34:56,desktop,20:34:16,3319,7012
2003-10-09 13:46:40,desktop,05:39:25,3466,290
1991-08-23 17:42:33,mobile,04:32:08,2970,2426
2015-07-14 06:37:18,web application,04:55:23,1555,2172
2016-08-27 19:29:01,web application,22:03:07,1124,2653
1985-05-05 10:20:16,web application,19:45:49,3282,3218
1986-02-22 09:03:47,web application,20:55:09,357,6208
2009-06-28 07:04:54,desktop,12:05:56,2912,5983
1974-08-30 12:55:38,mobile,01:13:50,2574,1475
1999-11-19 21:34:30,mobile,07:44:01,664,975
2002-09-24 17:03:18,desktop,01:45:36,3422,2456
2013-05-25 08:45:00,web application,20:23:54,2512,1422
2020-10-28 19:57:15,desktop,12:59:46,1326,5571
2007-05-09 03:42:24,mobile,09:54:20,831,1257
2010-02-18 00:58:16,desktop,23:12:55,2894,3797
2007-03-10 09:21:09,desktop,18:17:53,1449,3061
2003-06-30 05:07:23,web application,22:39:56,2944,7086
1977-08-05 15:21:33,mobile,12:30:19,1873,2625
2011-02-13 00:05:23,desktop,01:40:11,2288,162
1982-07-02 10:35:31,mobile,15:36:25,2625,8497
1977-06-01 05:08:48,web application,01:08:33,2090,2342
2016-01-07 02:47:27,mobile,09:51:33,1476,6667
2020-02-09 20:02:03,desktop,02:27:36,78,8105
1970-08-10 00:29:52,mobile,05:13:59,1083,2512
1973-11-26 15:07:39,desktop,18:46:48,496,2324
2016-05-23 19:07:44,web application,06:34:50,2307,5519
1973-12-20 07:47:59,mobile,02:27:22,929,1921
1985-05-14 18:43:57,web application,03:25:27,624,2695
2016-02-26 20:51:23,web application,16:47:38,773,3234
1991-02-11 00:19:39,web application,23:59:17,1754,759
2020-04-20 01:44:42,mobile,01:44:02,3154,7300
1994-02-12 01:00:29,desktop,13:17:07,840,4155
2010-04-10 18:29:06,mobile,00:34:53,1073,5837
2015-08-16 00:06:35,desktop,23:24:37,1192,2836
1975-03-15 18:01:08,web application,21:33:02,1301,656
2004-09-16 06:26:08,web application,18:12:55,1282,2972
1979-07-30 11:00:41,web application,16:41:28,396,1880
1993-03-31 20:37:15,desktop,12:25:02,837,2265
2023-07-16 20:04:10,mobile,00:08:59,1257,4732
2023-04-17 07:09:42,mobile,23:30:57,1283,1063
1984-03-17 08:56:23,desktop,04:19:01,19,7613
1997-05-13 02:29:36,desktop,01:45:25,2256,6172
1981-11-12 02:23:37,web application,12:50:08,2967,8278
1995-02-15 04:09:27,web application,06:01:58,3465,5048
1995-07-23 21:46:21,desktop,16:07:18,855,7748
1980-01-05 04:03:43,desktop,06:15:12,762,8503
1994-11-24 17:44:15,mobile,15:00:36,2166,8383
2007-04-07 10:49:37,web application,23:50:03,3194,1225
1971-05-08 22:47:43,mobile,17:29:22,338,5347
1970-11-05 07:35:07,desktop,21:26:48,816,4483
2020-05-28 19:36:30,desktop,02:58:44,2481,7535
2023-05-14 04:57:22,desktop,20:43:13,968,4885
1984-07-09 11:52:56,mobile,09:01:24,2030,6951
1971-07-24 18:08:29,web application,05:24:54,604,567
2021-12-09 20:44:20,mobile,04:16:46,1090,2402
1981-07-28 21:25:46,mobile,09:16:21,2547,710
1973-03-16 13:32:42,web application,23:30:18,1468,7513
1978-09-15 17:59:37,mobile,23:51:58,2604,5689
2023-07-08 09:29:14,mobile,05:47:01,549,6685
2014-01-26 02:41:58,mobile,15:45:24,803,4179
1981-08-24 10:20:50,web application,05:16:46,1874,7224
1975-07-22 10:11:05,desktop,16:51:07,3169,5946
1999-08-18 15:41:56,desktop,10:47:54,2017,1832
1974-12-26 14:42:25,desktop,22:38:22,1955,2916
1996-11-01 23:32:25,web application,13:34:38,1736,1211
2009-03-31 19:39:15,mobile,05:37:06,1304,2079
1990-01-07 11:09:49,desktop,15:52:54,2971,1582
2020-04-11 02:15:59,web application,09:50:08,2798,8664
1974-02-04 21:59:51,desktop,21:22:08,916,2423
1980-05-22 00:09:43,web application,08:46:31,219,6876
2010-12-21 13:19:27,web application,05:46:34,1698,3915
2007-10-26 03:35:42,web application,23:57:14,3129,2518
2000-06-02 16:19:28,mobile,23:29:34,338,8506
1970-01-24 04:07:55,desktop,16:16:42,695,5759
1975-05-07 00:30:52,web application,02:40:35,908,8075
2006-05-24 14:13:00,mobile,21:20:01,162,5407
1971-09-08 08:37:09,mobile,21:26:32,1965,7552
2005-09-26 03:48:18,mobile,03:17:59,2037,8762
1986-05-29 09:47:14,web application,13:32:48,2969,8837
1980-09-13 23:27:15,web application,15:55:07,2103,2647
2008-11-18 07:57:09,web application,11:21:17,2832,8337
2022-10-04 05:51:26,desktop,09:04:31,1967,8819
2008-12-01 07:47:23,desktop,21:32:18,2851,1890
1970-02-18 05:28:53,desktop,20:30:41,1756,1738
2000-12-19 05:40:39,mobile,06:30:41,1844,506
2000-07-24 18:20:33,mobile,12:10:58,2467,3581
1983-09-19 22:59:44,desktop,19:40:36,646,4499
1972-08-10 10:51:59,mobile,21:37:35,151,8766
2012-04-13 17:21:25,desktop,10:39:19,78,3321
1974-10-02 14:16:57,web application,06:31:50,3330,4188
2008-12-21 22:36:29,web application,21:03:11,2295,1927
2002-03-07 13:44:03,web application,04:06:14,2702,6655
2006-01-19 12:18:19,mobile,10:06:59,3176,7628
1987-08-16 08:33:36,desktop,17:07:42,2366,3959
1970-05-23 01:41:22,mobile,10:33:35,1198,7915
1993-03-02 03:26:01,web application,04:52:24,3354,1302
2015-07-01 22:47:58,mobile,22:23:11,1275,637
1992-04-27 23:46:52,web application,18:56:41,1337,6151
1996-06-10 23:01:48,desktop,20:59:01,5,3324
2015-03-15 09:25:53,web application,17:02:44,2076,8100
1993-12-13 06:58:03,mobile,21:44:58,565,7358
1985-10-21 08:52:39,mobile,18:55:35,3266,3385
2019-10-21 06:11:50,mobile,07:31:05,951,823
2004-06-03 16:24:25,web application,06:15:47,3140,459
2023-08-01 23:25:31,mobile,04:37:41,1290,8196
1980-07-28 11:02:48,mobile,20:07:12,1131,7149
1983-02-15 07:21:36,mobile,06:12:44,507,3025
2019-05-03 22:38:19,desktop,10:33:03,410,4096
1977-07-13 21:46:46,web application,09:44:39,3323,5270
1992-11-07 22:54:09,web application,13:51:20,2094,7466
2015-07-21 17:58:19,desktop,15:18:42,1967,4065
1998-10-27 16:55:28,mobile,10:37:53,2216,4018
1972-09-08 10:40:44,desktop,04:57:17,753,2705
2021-07-24 19:16:08,mobile,08:48:30,555,5750
1999-04-04 22:20:10,desktop,00:34:10,1711,8418
1977-12-28 13:08:02,web application,21:38:19,2009,3015
1998-12-13 07:59:47,mobile,12:05:10,1930,8545
1980-04-10 14:18:23,desktop,12:22:46,1522,1782
2006-05-03 02:58:03,desktop,04:07:03,219,6451
1989-09-04 03:22:01,desktop,03:36:38,1092,1996
2014-05-17 02:53:18,desktop,03:45:14,2675,294
1974-01-08 22:17:55,mobile,08:41:38,2976,3432
1981-01-25 23:04:26,desktop,04:44:22,1246,2271
1997-04-24 04:02:09,mobile,04:10:05,973,5141
1977-05-30 17:53:55,mobile,03:04:19,1495,1613
2022-08-14 10:27:24,mobile,04:53:32,3227,8201
2011-12-26 09:26:28,mobile,03:46:07,2057,5640
2004-07-01 08:33:28,desktop,03:26:42,40,5991
1991-06-21 19:49:28,web application,11:46:08,635,4563
1990-06-07 16:12:44,mobile,02:43:21,1096,4398
1975-09-10 17:36:30,desktop,12:21:17,388,4610
2009-01-12 06:28:52,mobile,19:04:17,2378,1548
2009-09-03 16:01:02,web application,11:37:52,838,5352
2015-08-15 08:01:30,desktop,13:11:22,2716,5398
1975-07-13 04:05:25,desktop,12:33:52,1147,2228
2006-07-23 01:03:30,web application,08:08:01,2247,3722
2011-04-30 15:25:52,desktop,16:35:58,2749,7165
1971-06-28 10:07:11,desktop,07:21:23,531,3113
1990-08-31 12:00:30,desktop,10:43:03,225,3997
1988-05-15 02:29:25,desktop,07:11:49,2052,1723
2008-05-23 11:05:19,desktop,02:50:44,2212,1224
2021-05-03 11:59:53,web application,22:35:14,1553,5812
2007-04-22 13:30:15,mobile,10:21:43,2328,5487
1984-06-30 22:54:42,desktop,13:34:39,3431,5935
2008-07-21 23:59:06,web application,00:02:06,449,1326
1993-11-27 09:57:52,mobile,06:22:20,619,7667
1993-02-22 07:09:22,desktop,02:57:08,1105,363
2008-11-22 17:37:15,web application,00:14:15,3377,885
1973-11-24 15:33:32,mobile,02:49:07,2767,7920
2013-04-17 14:56:47,mobile,04:28:59,1583,3777
2006-10-08 16:39:33,mobile,22:24:47,2571,5772
1989-06-20 17:05:33,mobile,04:11:40,2524,3994
1997-01-14 08:05:18,desktop,04:10:47,1051,3665
1972-11-03 14:47:26,web application,04:03:58,1936,4688
1990-07-28 08:21:11,desktop,18:46:50,933,4797
1992-01-19 10:22:04,mobile,03:29:13,213,3730
1990-12-13 20:41:16,mobile,02:17:54,1158,6860
2019-07-27 13:36:36,desktop,00:31:54,2806,5117
2007-07-13 21:56:33,mobile,20:29:15,782,1777
2016-12-26 19:26:44,mobile,15:13:29,623,1788
2011-10-18 02:59:54,desktop,05:06:49,2015,2776
2008-04-25 19:07:44,web application,08:45:02,2639,5036
2004-05-16 03:13:41,desktop,22:33:52,3434,1200
1974-02-02 02:17:19,desktop,04:03:53,572,5454
2011-03-29 08:43:16,desktop,12:32:36,445,7768
1985-12-17 17:49:21,mobile,20:54:33,3053,4900
1990-05-04 09:13:18,mobile,19:49:04,30,4599
2022-05-07 06:04:48,web application,00:29:03,1318,6232
2007-02-15 10:52:56,desktop,22:16:48,3321,6647
1977-12-25 23:53:18,mobile,13:39:29,1499,1513
1985-04-29 14:04:38,desktop,13:36:45,3204,3047
2002-01-25 23:27:31,desktop,08:08:13,1814,1869
2016-08-21 10:44:39,desktop,15:43:00,2830,7206
1994-10-14 14:50:11,mobile,11:34:39,1667,8251
1981-12-16 02:37:32,mobile,09:49:32,62,4642
1989-05-19 02:11:49,desktop,17:30:16,3445,8397
2022-07-26 00:13:51,desktop,21:32:41,167,884
1973-03-02 13:44:49,web application,06:01:27,2007,2080
1983-07-08 12:50:51,desktop,11:49:23,1157,4536
1971-02-08 09:14:43,web application,02:08:53,179,5735
1984-02-17 08:52:32,mobile,06:46:31,352,1379
2020-04-01 01:16:00,web application,14:13:49,2700,810
2003-07-27 13:09:19,mobile,20:59:54,830,5813
1985-01-01 09:23:02,web application,22:15:07,814,6727
2001-01-03 05:23:25,desktop,17:01:34,2848,211
1979-01-05 19:50:18,desktop,15:00:53,3325,6672
1974-01-09 04:06:20,mobile,20:58:05,121,3353
2010-01-15 12:42:18,mobile,14:49:35,1444,7620
1996-03-10 20:20:37,desktop,15:49:35,161,1711
1986-07-09 05:00:30,web application,15:26:10,3424,3017
1995-03-19 22:48:15,mobile,06:42:52,742,7258
2017-12-01 23:09:53,web application,17:14:16,2484,1954
2007-07-08 22:56:38,mobile,21:53:42,2780,5901
2006-03-08 00:53:54,mobile,10:15:42,626,4562
1979-01-09 22:18:35,mobile,10:11:43,1798,3631
2010-06-12 14:10:05,desktop,21:04:00,3399,2317
2017-11-02 17:40:54,web application,18:06:41,2027,2508
2016-07-23 08:24:18,mobile,22:12:56,1630,7344
2011-07-31 06:10:13,desktop,23:36:42,2372,5029
2020-04-16 23:03:20,mobile,05:13:26,2107,4287
2003-01-08 06:18:14,desktop,22:00:54,2461,258
2005-04-17 12:53:39,mobile,09:54:55,3295,5801
1975-11-21 19:03:49,desktop,06:56:50,853,3251
2004-03-22 02:26:20,web application,00:14:10,1859,6350
2018-10-28 14:33:20,web application,22:33:17,3010,3951
2015-12-08 07:14:31,mobile,16:18:54,1772,521
2002-02-14 01:02:53,mobile,11:11:30,1161,33
2010-06-20 09:48:10,mobile,17:57:04,1937,8520
1989-04-06 16:44:36,web application,11:38:06,1109,6943
1999-06-28 10:24:59,web application,22:30:20,1328,1190
1971-03-19 14:19:59,desktop,14:26:54,2688,5010
1999-12-05 05:56:29,mobile,03:51:01,2695,1460
2023-01-20 06:43:13,web application,22:16:04,2915,5502
1992-09-17 19:05:16,desktop,16:28:31,1239,8656
1982-12-27 06:50:57,web application,18:59:30,1660,7382
2016-04-19 20:36:35,mobile,13:35:44,2864,2010
2015-07-10 06:08:55,mobile,22:43:19,3070,955
1998-02-13 16:19:41,mobile,20:21:06,2530,2730
1983-08-18 16:03:36,mobile,17:49:09,1518,1429
2007-12-06 15:16:38,mobile,13:52:52,3136,6660
1987-07-22 15:50:52,desktop,00:50:06,2033,2214
1995-08-04 20:18:57,mobile,22:52:37,88,278
2015-02-25 17:26:54,desktop,02:02:43,2610,3572
1988-11-01 18:31:06,desktop,07:30:46,556,6878
2003-02-16 03:59:34,mobile,11:27:05,3235,1358
2000-09-08 18:04:03,mobile,08:55:27,2621,7544
1993-08-24 18:24:45,mobile,14:38:04,187,5680
1978-04-20 00:04:50,web application,08:27:35,31,6092
1990-06-24 04:59:50,desktop,04:49:26,1260,1588
2009-02-11 14:39:49,mobile,08:00:10,1267,1568
2000-11-11 02:47:46,desktop,04:27:39,116,1153
1997-12-10 04:49:38,mobile,06:26:31,400,8265
1991-08-15 03:38:50,desktop,08:11:14,180,1527
2022-09-03 05:12:28,desktop,07:45:06,2358,3212
2021-04-18 10:51:38,mobile,07:05:20,2940,1783
1983-05-16 15:24:27,mobile,15:33:16,3333,7484
1982-03-24 02:10:10,desktop,03:08:35,257,1296
2010-03-01 14:02:49,mobile,19:52:09,3190,367
1983-03-22 03:01:23,desktop,11:22:06,2213,4477
1985-12-08 13:25:34,desktop,09:53:21,407,6578
1997-12-07 05:50:38,web application,18:59:05,1281,6479
1978-09-08 00:36:34,web application,14:42:23,3486,1976
2017-11-22 10:38:52,web application,03:18:34,2573,5151
2004-09-08 23:27:26,web application,00:59:28,1186,1943
2023-04-25 20:22:21,mobile,20:17:34,1130,8582
2007-06-21 15:46:57,desktop,12:11:25,1088,1457
2003-10-30 08:02:24,desktop,07:37:47,1193,2548
1995-06-03 08:02:01,mobile,08:00:48,276,4668
1981-07-21 13:54:25,desktop,21:45:50,2882,2097
1980-12-12 10:01:40,mobile,08:43:01,1820,8672
1989-01-29 00:54:32,mobile,17:20:29,1376,863
1996-05-30 09:42:57,mobile,05:31:17,744,7183
2007-02-08 12:25:59,web application,19:22:51,805,8365
1978-10-04 18:32:46,web application,16:02:51,2040,2102
1985-05-31 06:24:58,mobile,00:38:37,2155,1300
1984-09-08 02:00:16,web application,12:46:29,135,7509
1999-10-21 03:48:38,mobile,01:23:37,3396,4869
1971-07-20 08:33:39,mobile,06:23:51,2982,7071
2022-04-06 16:17:38,web application,08:25:12,2033,1301
1986-05-16 15:27:04,web application,01:28:39,3079,1812
1998-02-13 19:05:47,mobile,03:43:02,1634,7280
1971-02-12 16:06:08,mobile,08:48:37,968,2566
2000-04-13 15:44:30,web application,00:19:25,1203,960
1970-02-13 20:20:06,web application,05:27:24,962,4790
2010-05-12 01:54:55,web application,05:13:37,2111,3945
1997-04-18 16:47:06,web application,15:35:30,114,4338
2014-12-23 09:05:10,mobile,12:21:11,783,3320
2003-02-02 13:01:55,web application,07:30:08,3197,6721
2008-07-11 09:29:09,desktop,23:28:00,3067,7680
1980-08-04 12:56:56,mobile,00:39:17,2512,1369
2019-03-26 12:52:59,web application,01:01:47,3396,2661
1983-01-20 08:21:50,mobile,21:20:21,1286,3037
1984-11-08 01:38:03,desktop,17:40:01,3450,5305
1996-07-30 12:58:43,web application,16:22:00,661,1812
2017-09-02 11:20:02,desktop,04:27:38,2815,635
2006-05-24 05:04:33,mobile,17:42:47,1285,7295
1996-03-01 02:59:55,desktop,03:19:10,1726,3177
2018-10-03 03:31:56,web application,02:53:31,2553,610
1972-10-07 02:09:14,mobile,14:33:29,443,4540
1976-05-25 00:05:57,desktop,02:44:32,125,7105
1975-07-02 12:34:38,mobile,19:08:00,2272,5893
2012-04-27 16:25:21,web application,13:31:49,1338,4383
1995-03-17 21:03:34,web application,21:48:14,3280,1857
2013-12-21 23:55:24,mobile,16:26:45,233,6844
2023-03-15 23:21:08,mobile,01:31:03,3033,4027
2003-11-10 00:03:31,desktop,15:36:23,2633,8698
1999-07-09 15:14:51,web application,21:01:42,2982,4781
1984-07-26 19:55:18,mobile,08:30:38,1303,1343
2015-01-18 12:26:09,desktop,16:19:05,99,1814
1984-01-19 03:55:15,web application,09:39:29,2957,3673
2011-04-15 01:55:11,mobile,18:27:25,3134,5480
1970-09-02 11:57:43,web application,10:04:27,2766,6815
2001-02-28 21:57:20,mobile,17:19:38,1797,62
1981-02-06 17:48:22,web application,03:52:17,1425,267
2019-10-01 11:00:53,mobile,12:39:57,2739,2682
2009-03-01 10:26:47,desktop,18:50:10,2200,3631
2001-08-14 04:33:41,web application,00:41:44,499,5088
1993-11-03 01:58:08,web application,02:58:36,3096,5362
2016-03-27 00:45:47,mobile,04:53:54,2580,4634
2020-04-09 17:58:54,desktop,06:27:52,1627,8106
2006-03-08 14:39:15,web application,06:24:02,1871,1431
1979-05-30 07:49:33,mobile,23:24:35,812,8062
2010-11-14 20:38:44,web application,03:07:57,2291,716
1992-09-10 00:41:17,web application,23:15:51,989,8314
2016-05-16 12:12:55,mobile,06:43:30,1845,1911
1980-10-02 15:14:08,mobile,18:38:01,1305,5129
2009-07-09 02:01:08,desktop,07:46:37,1417,7806
1988-06-22 01:34:34,mobile,16:18:36,135,5919
2020-05-09 03:57:30,web application,11:58:31,319,404
2004-01-28 04:38:31,mobile,21:18:17,1102,2269
2004-05-15 05:03:35,web application,12:42:29,1008,3406
2016-11-03 00:45:34,web application,20:51:56,851,973
1970-10-26 18:18:53,desktop,22:29:30,866,3938
1979-11-03 20:53:39,desktop,06:19:01,642,4277
1997-06-05 16:43:56,desktop,07:42:27,1851,6091
1990-06-27 11:29:29,web application,05:50:42,2497,4351
1987-01-15 21:44:36,web application,02:59:44,409,5531
2016-03-08 01:59:05,web application,04:42:21,160,4214
2017-03-29 13:48:44,web application,11:49:01,2762,7933
1996-07-02 09:22:53,desktop,17:10:28,480,6543
2007-03-06 06:46:25,web application,07:28:54,1228,533
1987-07-04 23:50:44,mobile,00:21:23,2939,7587
1975-10-26 19:31:13,desktop,09:16:21,927,5677
1992-09-18 14:03:26,mobile,03:04:55,2307,7988
2001-04-28 10:16:37,web application,08:56:42,1548,7914
1996-02-15 10:34:56,mobile,02:28:52,523,643
2021-01-12 02:44:01,desktop,19:24:53,2356,1505
2000-05-19 01:54:36,web application,11:41:44,1021,8850
2004-12-01 02:43:01,web application,02:25:16,902,7766
1992-04-08 14:46:02,desktop,22:18:28,305,8549
2012-11-21 16:46:46,web application,06:46:39,3076,2030
1999-01-31 15:46:18,web application,12:26:02,1661,5414
1991-02-18 07:04:51,desktop,17:41:00,247,1156
2007-03-30 18:16:14,desktop,04:10:50,2489,3356
2013-07-16 11:53:46,desktop,13:35:45,3153,4639
1978-01-24 20:01:31,desktop,18:33:37,1402,101
1982-03-03 05:23:06,desktop,06:57:15,3330,6618
2020-02-25 14:00:21,desktop,12:13:45,423,2765
2000-01-06 04:24:37,web application,01:04:43,1435,1122
2011-03-06 13:14:19,mobile,19:54:16,2965,6431
1973-02-10 14:02:39,desktop,04:33:28,771,8751
1975-12-19 02:18:28,web application,17:44:20,1648,3385
1975-10-06 15:13:16,desktop,17:41:19,1173,1507
2010-04-28 06:48:50,mobile,13:21:08,3199,458
2015-04-19 13:09:25,mobile,04:54:40,1438,2984
2013-01-30 03:14:25,web application,15:16:59,1744,3134
2008-03-19 04:18:01,web application,19:04:23,883,501
2017-09-23 03:41:45,mobile,14:55:37,3366,2438
2021-04-22 07:38:23,web application,15:38:27,1825,7941
1997-10-23 09:49:26,web application,08:51:12,715,4449
1990-09-13 17:52:57,mobile,13:35:58,3352,8029
1994-10-19 07:44:32,mobile,15:24:57,1006,5111
1992-04-04 07:49:12,web application,06:13:36,1895,4739
