ID,DATE,DEVICE,LISTENING_TIME,ID_C,ID_T
,2022-10-22 17:25:47,desktop,02:21:21,2841,6083
,2023-01-06 18:22:51,desktop,22:45:18,1733,2957
,2021-04-06 02:04:34,mobile,13:36:35,2412,909
,2022-11-10 01:30:23,web application,14:49:10,1747,1136
,2022-02-26 02:45:25,mobile,00:38:25,2096,2892
,2022-05-06 05:37:22,web application,00:00:40,2497,1689
,2023-04-13 23:57:08,mobile,11:15:07,3398,5474
,2022-12-21 04:33:53,mobile,12:34:57,2633,48
,2021-05-05 06:10:27,mobile,10:53:36,2701,1359
,2023-12-14 14:27:27,web application,20:36:35,2037,1852
,2021-12-02 02:31:40,desktop,04:34:13,601,7837
,2021-06-11 20:18:09,web application,11:38:21,215,7612
,2021-09-03 05:08:49,desktop,17:39:18,665,2561
,2022-05-10 00:40:28,web application,23:43:31,1519,2209
,2022-12-05 06:38:43,desktop,05:17:28,3495,1350
,2021-07-01 21:36:03,mobile,14:26:28,2111,3581
,2022-09-18 15:52:46,desktop,22:59:54,930,2028
,2023-03-30 05:49:38,desktop,18:04:05,1178,6227
,2020-12-24 17:47:36,web application,08:08:27,758,2064
,2021-03-23 12:14:55,desktop,21:05:26,1190,6249
,2023-03-24 15:07:58,web application,12:45:59,167,6673
,2023-06-04 15:37:25,mobile,09:22:04,249,7305
,2022-03-18 07:35:33,web application,13:16:31,1955,1212
,2021-05-24 21:06:13,mobile,06:29:45,1159,7890
,2022-10-11 14:05:00,desktop,16:29:32,3479,376
,2022-02-24 16:35:34,mobile,15:34:10,1738,4538
,2021-05-15 16:44:56,desktop,07:46:30,1366,7070
,2023-12-10 14:07:25,web application,23:46:15,1910,5962
,2021-07-28 10:39:18,web application,04:11:48,1485,8941
,2022-05-13 13:24:58,desktop,16:16:23,1509,4741
,2021-02-04 01:30:07,desktop,10:40:53,115,2947
,2022-04-15 17:26:16,desktop,11:18:33,2843,8267
,2023-09-10 00:47:40,desktop,17:02:42,549,1425
,2021-08-12 11:33:07,web application,08:31:14,2736,5475
,2023-03-14 14:55:52,desktop,16:40:10,2918,5899
,2021-08-30 17:10:10,mobile,04:46:58,3338,681
,2022-01-12 14:13:22,mobile,02:50:26,1979,6481
,2021-03-08 11:26:19,desktop,15:13:42,2249,2003
,2021-09-10 04:17:32,mobile,19:11:08,829,3387
,2023-09-18 10:10:37,web application,04:16:20,1564,4204
,2021-11-06 23:35:07,web application,21:11:53,1385,1261
,2023-12-07 18:25:47,mobile,06:05:41,999,8212
,2023-12-06 15:12:12,web application,11:58:09,1418,1069
,2021-01-01 11:35:30,web application,12:56:40,2922,8307
,2022-09-08 06:41:01,mobile,22:40:12,740,3079
,2021-03-11 08:40:32,web application,05:01:55,3183,3448
,2021-01-25 19:15:10,desktop,20:32:10,2114,1156
,2021-02-22 22:40:41,desktop,01:50:05,1294,1056
,2023-10-21 11:26:34,desktop,15:27:06,243,4445
,2023-12-14 02:16:29,mobile,11:53:00,3121,555
,2023-10-26 12:15:50,desktop,09:32:00,2975,1922
,2022-06-04 01:49:48,web application,03:45:46,3338,1288
,2021-03-23 08:54:03,web application,17:01:08,706,5493
,2021-07-24 13:58:08,mobile,13:53:59,1411,3257
,2022-10-09 21:25:38,mobile,11:56:02,1721,6867
,2021-02-01 20:13:16,desktop,02:26:35,71,2105
,2021-11-23 22:47:25,desktop,02:35:51,3473,2542
,2021-06-20 00:51:15,mobile,15:58:42,1879,8554
,2023-02-02 13:54:32,desktop,13:45:44,3098,8948
,2022-10-15 13:58:40,web application,08:56:56,1211,6329
,2021-02-06 21:10:16,web application,02:24:18,2910,7616
,2021-06-06 13:05:34,mobile,15:55:50,3470,1208
,2021-02-14 19:55:28,web application,21:08:07,2895,1524
,2022-06-29 22:23:45,mobile,18:36:45,1884,2031
,2022-04-11 04:23:57,mobile,09:44:08,120,3935
,2022-12-17 07:42:46,web application,07:11:54,1895,5233
,2022-08-30 23:15:27,desktop,08:29:12,1412,7489
,2022-09-01 14:39:29,mobile,23:07:25,2832,1464
,2023-08-23 04:15:54,mobile,14:59:02,1961,4462
,2022-03-16 12:51:22,web application,05:08:38,30,7343
,2022-03-05 04:09:52,mobile,20:00:45,2463,3580
,2021-12-28 16:32:56,desktop,09:06:58,2793,8447
,2023-08-19 15:38:01,desktop,00:24:28,736,3120
,2023-11-06 17:27:23,web application,00:16:54,1961,215
,2022-11-11 18:13:44,mobile,09:19:18,1377,2234
,2023-12-02 02:11:11,mobile,07:16:29,925,7186
,2022-11-28 21:41:23,mobile,18:26:02,1451,6931
,2022-12-18 07:27:48,desktop,09:45:52,3317,2932
,2022-02-22 21:28:54,web application,21:19:44,2033,755
,2022-01-11 04:55:46,mobile,07:37:21,2325,3525
,2021-04-06 13:43:05,web application,17:12:44,1080,3260
,2023-05-27 17:00:16,mobile,02:02:53,3169,1919
,2021-01-09 20:55:18,desktop,20:41:15,2611,6590
,2021-12-27 21:31:28,mobile,05:54:31,1567,3743
,2021-12-22 13:54:03,desktop,10:24:50,1093,7988
,2023-01-03 19:20:59,mobile,18:23:49,1529,2348
,2021-07-22 08:31:02,web application,06:20:13,2991,4893
,2021-10-18 10:32:06,web application,01:29:23,2106,5460
,2022-06-15 07:00:50,desktop,01:59:13,3341,8694
,2023-02-04 18:47:55,mobile,18:50:16,25,2402
,2022-04-30 22:13:05,mobile,19:47:01,726,2306
,2021-09-04 23:23:49,desktop,18:23:46,3124,3137
,2022-04-15 09:51:35,mobile,22:57:11,2846,4223
,2023-01-11 12:22:38,desktop,01:16:57,490,5313
,2021-11-23 19:22:48,web application,16:18:29,3450,757
,2022-04-15 13:29:28,web application,23:56:57,1063,1141
,2022-02-03 16:45:41,desktop,13:34:17,2636,5558
,2021-05-24 16:39:40,web application,14:45:10,3175,4709
,2022-03-01 01:53:14,mobile,21:39:58,2552,4873
,2021-04-09 22:51:17,web application,12:25:29,1388,2085
,2023-04-10 05:13:22,desktop,01:00:41,1494,8639
,2021-12-25 07:05:37,mobile,11:05:57,646,3273
,2021-01-28 11:28:32,web application,13:26:29,600,3588
,2023-04-23 14:11:12,desktop,20:57:40,1575,2247
,2023-02-08 17:09:33,mobile,19:14:13,699,8373
,2022-08-26 06:32:13,desktop,06:52:12,3469,1793
,2021-03-31 09:59:22,desktop,21:47:50,1886,3596
,2023-09-02 16:01:12,mobile,21:18:07,1412,8794
,2022-04-25 11:41:59,mobile,14:33:57,2886,366
,2021-05-08 19:19:32,web application,04:37:57,1205,5093
,2023-08-08 18:53:48,mobile,11:35:53,528,35
,2022-01-03 04:04:59,mobile,05:14:24,2018,5402
,2022-06-13 07:54:22,web application,21:48:36,1708,2513
,2021-05-09 10:04:48,mobile,13:30:03,1708,4128
,2022-10-25 10:29:36,mobile,12:26:32,2428,8929
,2022-03-31 15:30:35,desktop,15:25:28,636,1892
,2023-04-04 06:54:07,desktop,07:37:02,3401,6996
,2022-05-28 00:08:53,web application,17:16:58,2508,6509
,2021-02-18 01:55:51,desktop,15:09:18,2354,1845
,2023-07-05 03:32:32,web application,08:33:07,2701,3554
,2022-07-28 21:34:49,desktop,10:04:02,1160,621
,2023-12-06 22:19:30,web application,06:52:10,3220,8177
,2022-04-27 14:01:22,web application,09:51:03,1326,4685
,2022-07-20 18:17:13,mobile,16:23:53,1003,1707
,2021-06-12 15:57:43,web application,12:08:03,2911,778
,2021-06-23 18:42:19,desktop,09:54:10,2400,3411
,2023-01-04 23:45:54,desktop,14:57:27,373,1056
,2021-10-17 09:36:09,web application,05:22:47,2298,1681
,2023-01-16 18:12:23,web application,22:47:19,1234,3647
,2022-01-30 04:53:13,web application,10:20:49,1857,614
,2023-10-28 19:51:56,mobile,08:05:48,505,1299
,2021-09-27 20:52:10,mobile,07:28:29,1786,5408
,2022-07-15 13:22:36,desktop,09:11:12,2246,2132
,2023-10-09 17:25:29,desktop,00:20:31,861,406
,2021-09-15 06:54:00,desktop,12:19:41,1675,1257
,2023-05-05 22:24:52,mobile,23:46:44,2368,1755
,2023-10-12 12:45:05,web application,22:20:32,2979,5210
,2022-04-27 03:00:45,web application,19:53:21,2697,8589
,2021-10-09 16:03:27,mobile,23:53:50,3121,8509
,2022-07-21 20:00:47,mobile,14:07:14,948,8563
,2023-06-16 09:09:52,mobile,13:41:06,132,1308
,2023-12-02 03:40:36,mobile,05:48:17,2706,5778
,2022-07-29 09:29:39,web application,15:13:10,3315,1238
,2021-05-10 17:46:04,mobile,06:37:25,3468,8995
,2023-03-20 19:37:55,desktop,06:52:27,2078,1748
,2021-12-19 12:17:47,mobile,22:11:12,3258,2231
,2021-11-01 15:45:49,desktop,11:29:56,2467,1648
,2023-03-03 00:38:01,desktop,14:45:17,2543,5592
,2021-11-22 18:56:01,desktop,03:16:17,1422,1441
,2021-10-01 02:22:55,desktop,08:35:08,1064,2704
,2023-02-24 21:32:07,web application,21:24:38,1209,4073
,2023-05-15 12:13:03,mobile,14:55:17,141,3541
,2021-04-24 16:57:08,mobile,22:44:34,1945,1340
,2021-12-17 18:23:34,desktop,19:26:00,2237,1155
,2023-03-03 05:17:01,web application,23:53:17,3500,5870
,2021-12-19 20:06:27,desktop,12:16:06,1499,7626
,2021-06-21 17:55:48,desktop,08:16:06,1104,4247
,2022-11-10 04:51:08,desktop,21:15:56,2520,511
,2021-04-20 19:46:23,web application,13:38:11,2602,3415
,2022-10-28 20:10:29,web application,14:24:34,1977,824
,2023-02-02 02:48:15,web application,07:35:33,337,2283
,2021-12-11 18:27:56,desktop,18:50:44,2839,4969
,2023-11-17 17:41:20,web application,00:20:33,3145,688
,2022-07-22 12:13:30,web application,09:26:29,859,1927
,2020-12-25 16:17:31,mobile,18:49:45,101,1003
,2021-09-24 23:42:06,mobile,11:40:38,270,8687
,2023-09-16 02:49:33,desktop,09:37:32,2310,7907
,2022-02-18 17:59:10,desktop,13:18:01,739,4073
,2021-02-23 00:23:57,mobile,10:09:50,970,8547
,2021-05-05 20:13:38,mobile,12:11:06,736,893
,2022-10-31 03:31:20,mobile,07:30:16,3356,5365
,2022-07-15 22:52:19,mobile,11:18:18,1858,8273
,2021-04-15 14:06:24,web application,05:47:14,916,2556
,2022-09-25 22:57:53,web application,16:06:54,3138,2603
,2022-10-24 09:27:15,mobile,20:56:35,1918,5039
,2023-03-14 06:50:35,desktop,02:36:24,1738,1162
,2021-12-13 15:27:00,desktop,19:03:46,1834,7115
,2021-04-19 15:18:29,web application,09:04:05,825,8645
,2021-10-29 05:43:35,web application,07:34:20,1907,4994
,2023-05-09 04:34:41,web application,04:18:53,386,8692
,2023-03-16 19:25:05,web application,09:53:44,1061,3480
,2021-11-05 13:54:38,mobile,08:30:30,2699,5930
,2021-12-04 22:32:49,web application,09:12:07,1168,5362
,2021-01-10 21:59:25,mobile,06:09:25,1061,4092
,2023-10-29 00:50:26,mobile,19:28:17,1112,7969
,2021-11-27 07:40:45,web application,18:34:16,244,8985
,2023-01-19 08:22:53,web application,14:59:45,2443,7361
,2022-11-07 19:13:24,mobile,02:22:15,1028,8636
,2021-04-18 07:23:59,mobile,13:48:06,317,520
,2023-06-13 10:35:31,mobile,22:28:42,1495,6654
,2020-12-21 20:58:05,desktop,06:10:09,3135,1264
,2021-09-17 05:09:48,mobile,11:10:28,811,8850
,2021-04-14 21:50:02,desktop,06:50:10,3364,1427
,2022-01-27 23:36:00,web application,05:05:06,2042,4655
,2022-08-17 23:16:22,mobile,15:32:50,2167,5968
,2022-08-29 20:05:24,mobile,03:24:33,2903,6164
,2021-02-02 07:27:15,mobile,14:15:07,225,8214
,2022-09-04 02:55:24,mobile,13:24:44,1805,4255
,2022-07-28 18:31:39,desktop,18:55:53,3401,1262
,2023-12-20 02:31:01,mobile,06:38:39,3370,3071
,2021-12-24 07:18:50,web application,22:21:13,3136,1486
,2023-01-12 00:35:54,desktop,19:35:50,830,7350
,2022-05-18 17:52:54,mobile,06:00:34,2915,5572
,2022-10-24 18:57:50,mobile,22:01:20,2661,7217
,2022-08-26 14:51:35,desktop,23:17:06,1018,8685
,2023-09-25 22:35:00,mobile,08:33:09,3157,1862
,2022-12-12 20:21:07,mobile,08:53:09,2644,2293
,2023-12-14 04:15:53,web application,21:57:30,2739,5417
,2022-02-07 01:41:24,desktop,19:53:39,1238,4231
,2021-11-10 03:16:16,mobile,00:04:00,2232,6068
,2023-06-24 17:30:46,mobile,02:14:02,471,7246
,2021-09-13 12:51:22,web application,15:51:32,2865,5745
,2022-09-17 01:59:08,desktop,09:57:38,1804,8742
,2023-01-22 03:20:04,desktop,23:59:55,848,1729
,2023-10-31 05:45:09,mobile,12:15:51,1845,2491
,2022-02-27 05:49:49,mobile,05:53:34,3269,6979
,2021-03-15 23:05:37,web application,13:02:43,124,678
,2021-01-20 06:49:11,desktop,08:47:55,102,3588
,2022-09-04 00:32:23,mobile,03:19:21,423,6243
,2021-01-23 05:10:04,mobile,16:45:36,3329,7113
,2022-06-28 17:48:31,mobile,18:37:39,1485,8204
,2023-04-24 04:12:05,mobile,07:48:14,3208,4170
,2023-12-01 02:13:24,mobile,22:20:55,2136,107
,2023-08-08 15:05:33,mobile,01:35:01,525,5039
,2023-05-02 21:34:33,mobile,13:10:40,2230,4610
,2023-02-23 02:11:31,mobile,09:00:20,630,1916
,2021-07-20 19:32:25,desktop,08:29:45,887,2862
,2022-08-23 07:15:35,web application,00:11:54,1006,3632
,2023-09-01 23:47:26,mobile,08:02:43,2544,7359
,2021-12-10 03:40:47,mobile,05:20:33,361,2019
,2022-05-20 10:56:07,web application,15:17:07,2613,762
,2023-08-11 19:32:10,mobile,10:41:12,2356,3873
,2022-05-11 07:16:41,web application,16:55:42,1982,2747
,2021-01-06 15:37:47,desktop,04:52:40,3261,3847
,2023-05-19 02:14:21,mobile,17:43:37,34,3007
,2021-04-10 04:45:22,mobile,18:51:15,1666,4990
,2022-10-19 07:11:23,web application,12:32:25,2563,6802
,2021-04-10 19:41:27,mobile,16:12:55,2916,2606
,2023-06-20 03:18:49,mobile,23:26:11,665,1551
,2023-05-24 10:58:52,web application,11:56:20,1964,7955
,2021-08-18 17:19:10,web application,13:14:24,1855,5395
,2023-05-01 18:38:21,mobile,17:30:20,947,4374
,2022-10-10 16:23:24,desktop,03:57:06,2621,5039
,2023-01-18 00:46:59,mobile,15:38:48,2464,2855
,2021-12-16 01:42:05,mobile,15:33:35,1972,3939
,2022-01-06 12:38:38,desktop,07:37:49,1898,5707
,2022-04-13 10:29:58,desktop,19:58:06,917,5599
,2021-01-11 09:58:36,mobile,16:37:54,28,1673
,2021-09-09 06:23:13,desktop,13:18:01,905,2885
,2023-09-19 09:06:56,desktop,07:54:09,361,3420
,2021-10-12 14:41:56,desktop,19:20:02,1371,8234
,2023-06-02 08:08:54,web application,19:17:18,706,5536
,2023-08-25 17:45:49,web application,20:07:56,1872,4810
,2021-12-14 22:49:28,desktop,14:46:55,2519,8203
,2023-06-17 21:38:13,web application,12:14:33,412,3910
,2023-05-20 16:51:20,desktop,02:00:55,2852,8593
,2021-06-24 17:08:10,mobile,05:54:10,1084,5911
,2023-06-09 23:53:09,mobile,15:20:03,35,677
,2023-06-11 03:47:42,desktop,01:13:26,977,2122
,2023-08-14 09:55:18,mobile,13:37:09,1816,6848
,2023-10-10 18:03:10,web application,15:21:08,2244,3182
,2023-05-13 08:22:23,mobile,02:14:44,3185,1049
,2023-03-17 12:11:38,web application,15:34:11,843,1701
,2021-07-28 09:12:45,web application,21:59:07,3329,7257
,2022-12-26 07:25:00,web application,17:02:47,987,2240
,2021-07-15 03:49:14,mobile,12:39:13,2534,4845
,2023-07-14 05:43:00,web application,16:34:39,2598,6303
,2023-08-20 16:30:14,mobile,05:35:46,472,4892
,2022-10-20 17:40:52,mobile,19:08:43,2415,7938
,2021-12-24 12:58:40,mobile,02:42:39,1606,4176
,2021-08-25 18:52:27,web application,16:09:49,2769,5845
,2023-01-14 09:44:50,desktop,07:36:06,1156,8981
,2023-01-26 11:05:28,mobile,02:36:49,489,728
,2021-11-05 06:39:05,web application,14:23:22,1900,3503
,2022-10-27 13:34:36,mobile,12:46:47,1250,2363
,2022-12-04 16:05:49,desktop,21:02:20,1969,142
,2021-03-21 10:19:51,desktop,04:47:17,1990,5633
,2022-11-17 07:47:49,mobile,18:44:45,1320,4414
,2021-06-27 10:03:22,desktop,17:23:20,1339,5601
,2021-11-04 06:08:10,mobile,04:13:43,990,2493
,2023-05-13 02:12:14,desktop,07:12:27,744,7813
,2023-10-07 21:15:05,desktop,15:07:52,115,2408
,2023-11-15 09:26:21,desktop,21:57:45,2158,6071
,2023-11-05 21:13:35,mobile,09:49:33,228,173
,2022-12-24 18:15:51,web application,02:07:15,1991,2234
,2022-06-12 17:48:23,mobile,07:08:23,3164,8143
,2022-09-09 14:22:37,desktop,23:59:28,671,4624
,2022-08-15 07:14:23,mobile,01:56:12,1254,6855
,2021-04-06 01:38:25,mobile,11:23:03,2078,486
,2021-12-07 02:01:01,mobile,16:02:39,2062,7940
,2021-04-27 00:19:25,web application,18:21:41,3203,3686
,2021-05-01 22:00:25,desktop,12:22:26,903,4500
,2022-06-27 22:17:04,desktop,09:32:54,1774,3539
,2023-04-30 08:05:22,desktop,08:58:45,720,2324
,2023-08-10 16:32:24,mobile,09:43:15,2429,5745
,2023-08-07 07:40:10,mobile,01:51:29,1449,1838
,2023-03-27 22:20:07,web application,00:55:49,135,5966
,2023-10-15 00:04:36,desktop,08:27:49,497,4281
,2022-12-07 01:23:02,desktop,17:37:49,1856,7691
,2021-07-29 06:29:55,web application,05:42:09,509,8928
,2023-11-26 10:22:16,web application,05:28:09,541,3448
,2023-09-22 22:50:53,desktop,22:35:01,3069,8650
,2021-11-28 04:12:31,mobile,22:53:49,295,5871
,2022-11-26 13:25:16,mobile,08:14:01,2664,8788
,2022-12-06 14:28:24,desktop,01:40:12,1733,3589
,2021-07-16 17:17:29,web application,02:33:18,17,5040
,2023-09-21 04:42:14,desktop,20:39:49,1463,7899
,2021-11-21 10:37:36,web application,20:18:16,2040,1973
,2022-10-17 15:21:41,web application,08:44:22,1111,3211
,2023-10-18 02:40:28,desktop,22:32:15,3243,283
,2023-05-02 22:31:05,desktop,09:05:07,895,6622
,2022-07-21 07:35:39,desktop,17:57:40,636,941
,2021-06-16 18:38:19,web application,17:28:15,876,4208
,2021-09-27 14:56:54,desktop,13:58:56,657,798
,2021-10-15 03:47:13,web application,11:11:56,3485,6015
,2021-02-07 14:31:17,web application,14:39:59,2996,2712
,2022-08-28 19:29:29,desktop,12:24:36,898,7173
,2021-11-07 06:53:02,web application,12:58:46,3042,5266
,2022-08-18 03:50:03,web application,00:09:02,450,5521
,2022-09-23 03:28:46,desktop,00:36:17,768,6422
,2021-09-30 05:46:06,web application,23:29:31,686,5780
,2021-04-12 08:24:04,web application,07:18:29,1562,4946
,2021-06-28 11:09:06,web application,09:39:26,1652,3700
,2021-12-06 14:02:37,mobile,18:07:34,2991,4444
,2022-08-11 08:22:01,web application,05:42:13,1000,1077
,2022-09-09 21:36:26,desktop,09:07:27,1015,5908
,2023-01-10 19:04:21,desktop,18:24:04,803,5750
,2023-10-15 14:03:46,web application,03:30:22,1028,4463
,2022-04-10 22:30:51,desktop,21:07:33,3418,1087
,2021-08-10 18:13:17,desktop,12:03:47,3172,7773
,2021-06-05 15:57:53,web application,12:42:58,2718,4755
,2022-12-10 21:34:42,mobile,09:57:49,3247,2855
,2021-09-17 04:38:21,web application,11:57:45,3403,3810
,2021-11-28 19:07:10,mobile,06:06:18,1984,8648
,2023-05-26 00:26:24,mobile,08:09:45,2754,629
,2023-11-17 07:08:05,web application,14:06:55,2194,2571
,2023-04-02 11:19:58,mobile,21:02:44,520,3034
,2022-01-29 15:40:07,web application,10:57:26,2046,4822
,2020-12-22 00:54:54,web application,12:29:01,2219,711
,2023-03-10 02:25:17,web application,21:19:01,2490,6493
,2023-04-01 23:57:23,desktop,01:06:44,1010,3672
,2023-02-09 01:55:53,mobile,00:18:38,1540,2970
,2022-01-26 12:01:25,desktop,23:56:53,1022,4459
,2022-08-24 22:06:41,mobile,11:51:07,304,1871
,2023-05-15 06:53:46,web application,16:27:10,1480,2836
,2023-08-07 04:15:25,mobile,13:14:11,1585,3914
,2021-12-14 23:15:09,desktop,07:32:07,1091,7629
,2021-04-10 05:12:25,mobile,15:32:14,764,5357
,2023-03-03 22:15:14,web application,13:33:50,1769,5390
,2021-09-03 02:14:08,mobile,15:51:34,1042,466
,2023-05-10 03:25:28,desktop,13:32:57,303,3073
,2022-05-29 21:15:42,desktop,06:21:12,1697,7867
,2023-11-11 22:02:53,desktop,23:07:14,364,2550
,2022-07-07 18:16:03,mobile,01:38:29,2938,3205
,2021-06-10 19:25:12,web application,06:10:57,1204,2159
,2023-10-04 17:36:24,web application,23:18:42,2946,430
,2021-10-29 01:41:47,web application,03:03:23,823,8429
,2023-01-18 04:54:51,web application,09:01:42,3345,1254
,2022-09-16 18:57:46,mobile,21:53:36,1078,193
,2022-01-15 16:05:49,desktop,12:08:18,1805,2756
,2022-12-06 03:16:27,web application,15:54:20,231,1498
,2021-10-22 21:00:39,desktop,15:28:57,3415,1858
,2021-09-07 11:58:06,desktop,18:02:18,2617,5532
,2023-01-29 10:28:22,web application,18:37:58,1178,5181
,2022-03-09 06:21:02,web application,19:17:42,2371,2559
,2023-12-11 06:45:47,mobile,19:32:54,937,1570
,2023-01-23 18:27:59,web application,18:56:13,1803,934
,2022-01-16 07:57:36,mobile,18:02:47,46,1483
,2023-12-06 09:28:18,mobile,06:27:51,488,4769
,2023-06-17 02:42:37,desktop,18:06:24,328,2464
,2021-09-22 06:04:13,mobile,15:05:14,3481,5592
,2021-01-26 00:54:14,desktop,17:55:10,3405,4635
,2023-12-16 08:40:42,mobile,08:49:39,692,7228
,2023-11-22 01:39:25,web application,22:28:14,3244,5699
,2020-12-23 08:25:15,desktop,16:54:56,702,1677
,2021-05-08 21:55:01,web application,07:12:08,2010,6561
,2023-05-20 19:18:58,mobile,07:46:45,602,8170
,2022-12-14 19:07:18,desktop,22:09:45,2129,769
,2023-06-19 14:14:48,mobile,18:38:04,44,3625
,2023-08-06 11:32:27,mobile,02:09:16,309,4515
,2022-02-10 04:15:43,desktop,03:13:31,208,4861
,2022-11-08 16:25:44,web application,02:13:32,2239,473
,2023-10-11 23:12:33,web application,00:46:56,217,2896
,2022-06-21 08:18:17,mobile,12:47:25,439,7078
,2023-10-31 04:36:52,web application,23:43:24,1815,6801
,2021-04-04 15:16:15,desktop,14:16:10,920,2587
,2022-01-09 00:28:18,mobile,22:05:16,326,119
,2023-01-17 16:11:55,web application,18:26:06,2841,8181
,2023-06-16 05:54:54,desktop,14:10:22,1436,3773
,2021-04-21 19:49:59,mobile,00:59:02,465,6003
,2021-10-24 12:41:56,desktop,13:19:34,177,4225
,2022-06-09 07:39:47,desktop,07:36:03,2346,8838
,2023-08-28 09:56:13,web application,06:53:26,2619,5363
,2021-03-15 01:53:03,desktop,18:35:32,422,3564
,2021-11-22 02:49:13,desktop,04:01:08,2498,7369
,2023-11-15 06:36:51,mobile,19:47:19,3278,1916
,2023-03-29 01:55:38,mobile,08:31:22,1849,7387
,2023-06-19 09:30:37,web application,19:17:24,1274,7609
,2021-10-17 07:11:04,web application,12:31:31,1352,3646
,2023-06-14 11:02:31,web application,01:23:01,3294,7001
,2022-01-14 11:19:12,desktop,14:45:16,1734,5455
,2022-03-01 10:21:08,mobile,23:54:09,277,4612
,2021-06-19 12:35:06,desktop,01:08:48,1130,2728
,2021-10-13 12:19:08,web application,04:06:22,3142,213
,2022-11-21 09:50:18,web application,06:06:46,2627,6180
,2023-08-30 22:02:56,desktop,20:16:46,2067,5036
,2021-11-11 17:50:26,desktop,20:57:55,3051,5487
,2023-06-08 01:54:24,web application,11:03:51,791,3758
,2023-01-19 06:02:02,web application,15:46:45,1642,3854
,2021-10-19 19:46:44,mobile,05:18:44,2585,8972
,2022-11-07 06:50:52,mobile,22:39:58,2475,414
,2021-08-05 01:11:07,desktop,14:43:56,401,3212
,2022-06-18 21:09:27,desktop,13:51:27,2595,7158
,2023-09-30 21:36:48,desktop,08:00:03,1698,4689
,2021-04-18 16:12:30,mobile,21:08:42,222,837
,2022-10-18 11:12:53,web application,20:44:16,904,7496
,2022-12-21 21:14:03,mobile,23:29:47,372,5054
,2022-10-19 16:16:35,desktop,01:16:49,3159,3428
,2022-03-29 03:43:52,desktop,22:49:10,2347,4
,2022-02-13 14:01:37,desktop,18:07:47,2775,5602
,2023-01-18 18:47:13,web application,13:48:10,3190,5050
,2021-10-22 00:10:25,web application,06:00:28,1394,7525
,2023-04-23 16:26:36,web application,07:07:55,2289,3799
,2022-07-26 00:17:10,desktop,07:50:38,576,1119
,2023-03-02 05:52:42,desktop,19:46:12,2384,7953
,2023-12-18 22:23:49,desktop,15:07:07,665,8602
,2023-07-31 16:15:11,web application,00:28:09,1480,3461
,2023-04-12 11:54:04,mobile,07:53:50,1107,8906
,2022-06-16 11:32:31,mobile,21:50:43,1574,2839
